Customer Lifetime Value,Months_Since_Enrollment,TotalPoints,NumFlights_Max,NumFlightsWithCompanions_Max,Ratio_Flights_Companions,Ratio_Points_Redeemed,MeanDistancePerFlight,PropNrFlights,PropNrFlightsWithCompanions,PropCLV,PropPoints,DiversitySeason,Recency_Months,value_labels,behav_labels,final_cluster_labels
-0.5526022106876859,0.9637258320533726,0.4007404096170084,0.03133967952724609,-0.4115567260298445,-1.21866962822357,-0.08981112056128993,-0.16383144843670894,0.10471908276974523,-1.075554035401477,-0.2772488689512055,-0.04118870153661719,0.3925041281648931,-0.36258170198762263,0,3,0
-0.11531426531481491,-1.414127579179697,-1.1828103248537214,0.9666371114263437,-0.856942860455578,-0.44539822543307706,-0.6303447206863524,-0.33683754341539646,1.316105465353261,0.30437841062284937,0.12319649049922705,0.7476106426427912,0.3925041281648931,-0.36258170198762263,4,3,3
-0.446290223428582,-0.320315010012485,1.2909897819462484,1.5901687326924088,0.9246016772473558,0.3687197757296421,-0.6303447206863524,-0.2522041698533869,1.025879376250771,1.179494474133596,-0.2586184599016957,1.1905203383063085,0.3925041281648931,-0.36258170198762263,3,1,0
-0.1456237757000438,1.8197530600972776,-0.17305836414731451,0.03133967952724609,-1.7477151293070448,-0.8179880191393031,-0.6303447206863524,0.11923875858014196,-0.9517585552378729,-1.1053757582035744,-0.21786326940698314,-0.7529763070466883,0.3925041281648931,0.4899661178673247,0,3,0
-0.8435829535202648,0.012584467560144716,-0.1591051968357159,0.9666371114263437,1.3699878116730893,0.3852150698421284,-0.6303447206863524,-0.7710823936033641,0.5988779779668568,0.8756386850786119,-0.3185040161118484,-0.7356676406568162,0.3925041281648931,-0.07839909536930688,1,1,0
-0.06498235906124039,-0.27275794178782364,1.4914650231959,0.6548713007933111,0.4792155428216224,-1.0403461807878929,-0.2090413531425362,0.053047640342819516,1.0078370636472254,-0.5984064705679182,-0.20609621134324033,1.311836603618695,0.3925041281648931,0.2057835112490089,3,3,0
0.7108773656435439,-1.5092417156290199,-1.5163955833019118,0.9666371114263437,0.4792155428216224,1.5329548618705753,0.2973968500157139,-0.7405300220821224,1.3221296943089897,2.5691484828424946,0.7011225644570064,0.03059191960148853,0.3925041281648931,-0.36258170198762263,4,1,3
-0.7705290953570237,-0.3678720782371464,-0.11954083970674231,-2.151020994903982,-0.4115567260298445,1.8074645069475082,0.18871804148941865,1.9666896155678402,-1.8646874232718267,-0.43664621658078345,-0.3054917734146677,-0.53017443128683,0.3925041281648931,-0.07839909536930688,1,2,0
0.014311935438447332,-0.6532144875851148,-0.14362938324393082,-0.592191941738819,-0.856942860455578,0.39355554755787864,0.3947563158838564,0.870815370837181,-0.9971984536468028,-0.3322199818529004,-0.14320518541168467,0.03936821080111932,0.3925041281648931,-0.36258170198762263,1,2,0
-0.81067864686576,-1.3665705109550357,-1.2059294036950847,1.2784029220593762,0.4792155428216224,1.4413523061737985,-0.6303447206863524,-0.4353488862573864,1.0901968795134107,2.5691484828424946,-0.21365788567993244,0.3293777996094182,0.3925041281648931,-0.36258170198762263,4,1,3
1.3241425466855365,-1.651912920303004,-1.977170698457421,-0.592191941738819,-2.1931012637327782,-1.2297527727898474,-0.6303447206863524,-0.31888320188461977,-1.3947975647249387,-1.5029987288982067,1.7575553399734656,-1.6546379409676268,-2.427959749740435,-0.36258170198762263,5,4,2
0.46866539522644607,-0.3678720782371464,0.6315624103077332,0.03133967952724609,1.3699878116730893,-0.3456021649571667,-0.10112638580426969,-0.2578389229634138,0.8100702330719969,0.16430668230996748,-0.11371176809175972,0.45802488966260607,0.3925041281648931,-0.36258170198762263,3,1,0
1.6950068946228007,0.53571221803142,0.6665336839786765,-0.592191941738819,0.033829408395888924,0.9607612764010621,0.13840271120891942,-0.10147017049251943,0.32623858751327833,1.2718415737350492,0.050718420676731366,0.2885233281309099,0.3925041281648931,-0.07839909536930688,2,2,0
-0.750261768190657,0.5832692862560814,1.4073227515988802,1.2784029220593762,1.8153739460988227,0.21749617307685923,-0.22078059199924124,0.02161710102897139,0.973757139840528,0.9523231151411481,-0.30609101467402755,1.2074595488729836,0.3925041281648931,0.4899661178673247,3,1,0
-0.40019739921846786,-0.41542914646180784,0.04808365727868411,0.03133967952724609,1.8153739460988227,1.613055828018111,-0.6303447206863524,0.3043368987055427,-0.6865741481170091,0.8143976471814475,-0.24444250123405364,-0.21720609101773314,0.3925041281648931,-0.36258170198762263,1,2,0
-0.6782327852057617,-0.27275794178782364,1.528827829372971,-0.28042613110578646,0.4792155428216224,-0.34814440132246066,-0.377060040457329,0.10770840841892869,0.5477580922568109,0.019329216046957216,-0.29558066824928764,1.3581845282917395,0.3925041281648931,-0.36258170198762263,3,1,0
3.6394161363089528,1.249068241401341,1.0783801673820659,-0.9039577523718515,-0.4115567260298445,-1.2508636651205456,-0.19947954956948133,0.7772778812517789,-0.40647977433071497,-1.2459638799848909,0.33444330300462455,0.7994118759336393,0.3925041281648931,-0.36258170198762263,2,3,0
-0.22258384541979623,1.011282900278034,0.18241598227095115,-0.592191941738819,0.9246016772473558,-0.24515633397614395,-0.6303447206863524,-0.05162508672633971,-0.3383199267173205,-0.37261342649489476,-0.22909315160310348,-0.3120164350040913,0.3925041281648931,-0.36258170198762263,0,2,0
-0.7767571375795945,1.011282900278034,0.6609082742811435,0.34310549016027864,0.9246016772473558,0.3138034596800988,0.07146716397797341,-0.20985258900907722,0.24103877799653473,0.5305587497971986,-0.3099571738142667,0.28154510321705767,0.3925041281648931,-0.07839909536930688,0,1,0
-0.05471147493157545,-0.41542914646180784,0.32225777233574593,1.2784029220593762,0.9246016772473558,0.3512818933821568,-0.6303447206863524,-0.5592534754316633,1.2144466017253281,1.2990006427155305,-0.18930359180102474,0.1547873837654698,0.3925041281648931,0.2057835112490089,1,1,0
-0.5083065329895574,-0.27275794178782364,0.45246009390840597,0.34310549016027864,0.4792155428216224,-0.972537928010203,-0.16843794676687573,-0.5009014352336096,0.8885573303237844,-0.5558040094220646,-0.2707853191628712,0.02296868590079701,0.3925041281648931,-0.36258170198762263,1,3,0
-0.43274080108082824,1.249068241401341,1.0732492684947954,0.6548713007933111,0.033829408395888924,-0.6510299995321266,-0.1372419063557368,-0.27130747120094884,0.8715173684204358,-0.17238185910938336,-0.25975889636350563,0.793047083257061,0.3925041281648931,-0.36258170198762263,3,3,0
1.4318282148992039,1.1539541049520181,0.18626031489762332,0.34310549016027864,0.033829408395888924,-0.14036480891975975,-0.6303447206863524,-0.43204959492136324,0.32623858751327833,0.11731487668242037,0.012315836315922988,-0.3072476058600836,0.3925041281648931,-0.36258170198762263,2,1,0
-0.7918986133644851,-0.558100351135792,-0.3215331395438086,-1.215723563004884,0.9246016772473558,1.5843089290495076,-0.2634867521569748,0.6116854080126519,-1.2714047371489654,0.1389099173322148,-0.3006701896539549,-0.45503234110707563,0.3925041281648931,-0.36258170198762263,1,2,0
0.18513971189013867,1.5819677189739707,1.3784693030509432,0.6548713007933111,-0.4115567260298445,-0.4916309547385429,-0.45894841741682,-0.2880077694679822,1.655355615974475,0.41127185858880916,-0.16959882507966295,1.1716673374015112,0.3925041281648931,-0.36258170198762263,3,1,0
-0.3471063271377889,-1.414127579179697,-1.2484657149168075,0.03133967952724609,-0.856942860455578,-0.8720526220721992,-0.6303447206863524,-0.344770206132846,1.0450151623454407,-0.37338801669754673,0.01557880048846716,0.48846939191955874,0.3925041281648931,-0.36258170198762263,4,3,3
-0.5802410846306373,-0.27275794178782364,-0.27617853578054813,-0.28042613110578646,0.9246016772473558,0.15372476666282003,-0.3448669289280718,-0.44421690103829076,-0.44055969813741275,-0.10421792127601799,-0.28128188632687845,-0.880895123542372,0.3925041281648931,-0.36258170198762263,1,2,0
1.0003286158042637,-1.651912920303004,-1.7491229872276595,0.34310549016027864,0.4792155428216224,-0.599230473219756,-0.6303447206863524,-0.9909298530069297,2.556343601614037,0.7336304812591001,1.4819281416364132,-0.004450348817823579,-1.017727810787771,-0.36258170198762263,4,1,3
-0.4626165174804055,0.44059808158209723,0.3978990678427889,0.34310549016027864,0.9246016772473558,0.006399331398557963,-0.01029675031279219,-0.3737256054162491,0.4966382065467651,0.3814501357867117,-0.264118309977782,-0.04471333761180336,0.3925041281648931,-0.36258170198762263,1,1,0
-0.6771527267108739,0.6783834227054042,0.9078333070772356,0.34310549016027864,0.9246016772473558,0.4365337626365296,0.18520078764053174,-0.03456571651447954,0.4966382065467651,0.8543374545056852,-0.2954230679546585,0.587851400599658,0.3925041281648931,-0.36258170198762263,3,1,0
-0.45283402045703547,1.1539541049520181,0.47069972003720834,0.9666371114263437,0.9246016772473558,0.5482273881302268,0.722017634083271,0.15299619136611492,-0.28720004100727464,0.34310792075544344,-0.26269086468626424,0.04559463144342615,0.3925041281648931,-0.36258170198762263,0,1,0
-0.6114358888641349,0.773497559154727,0.6647463207534487,0.6548713007933111,0.9246016772473558,0.9123104108536855,0.024671190852264005,-0.1250031658880624,-0.031600612457044264,0.8926796695369534,-0.2858337789895134,0.2863061344936435,0.3925041281648931,-0.36258170198762263,0,1,0
3.461950131484993,0.1552556722341289,0.6093813653903564,-0.28042613110578646,1.3699878116730893,1.7301849599347554,0.0585924269316611,0.18687914505075506,-0.23608015529722823,1.4252104338601215,0.30854776606908957,0.21762685038061447,0.3925041281648931,-0.36258170198762263,2,2,0
0.04571035725704685,-0.13008673711383947,1.1787379234014745,0.34310549016027864,0.4792155428216224,0.628946635376731,-0.6303447206863524,0.2287261249299007,0.3603185113199756,0.9523231151411481,-0.18994411885229634,0.9239039629117807,0.3925041281648931,-0.36258170198762263,3,1,0
-0.8169214439858021,-1.7470270567523267,-1.8188993007095988,-0.28042613110578646,-0.4115567260298445,-0.3183327887612802,2.1654733943997084,-0.9936684041563381,2.556343601614037,2.100459443021899,0.0865207078266337,0.8696689285552499,-2.427959749740435,-0.36258170198762263,4,1,3
0.04647908741529345,-0.27275794178782364,0.7107644630333042,-0.28042613110578646,0.4792155428216224,0.9124115152900654,-0.06065953671457368,0.16823886409510896,-0.1338403838771365,0.7989542550160758,-0.18983194705789505,0.34339085617841597,0.3925041281648931,-0.07839909536930688,3,2,0
-0.7741647020939142,-1.5092417156290199,-1.334376491275952,-0.9039577523718515,0.9246016772473558,2.7940089226298994,-0.6303447206863524,0.7802806460136127,-0.33453326851657633,2.4732309780481168,-0.14157946389440523,0.9086702994161666,0.3925041281648931,-0.36258170198762263,4,2,3
1.155311107861691,0.8686116956040498,1.0724355607349707,-0.592191941738819,1.3699878116730893,0.4065914761583217,-0.28386866193133764,-0.04461649570937676,0.6840777874836005,0.9651038534849039,-0.028033068623365125,0.792037692640642,0.3925041281648931,-0.36258170198762263,3,1,0
-0.7562301242177357,0.39304101335743585,0.6791639650266638,0.6548713007933111,0.9246016772473558,0.5958899964482526,0.4858053969862897,-0.21046895610466382,0.5477580922568109,1.071610006349538,-0.3069619070125177,0.3041909766431021,0.3925041281648931,-0.36258170198762263,3,1,0
0.09931932623896297,1.3441823778506636,1.2710053987495995,-0.592191941738819,0.4792155428216224,-0.5111006518025728,0.03889680665482342,0.6593960259363499,-0.37239985052401775,-0.6154474550262594,-0.1821215894742093,1.0383601945165488,0.3925041281648931,-0.36258170198762263,3,3,0
-0.025864174885737137,-0.27275794178782364,0.18903879512816585,1.5901687326924088,0.4792155428216224,-1.0002339788339547,-0.4092672614827967,-0.5207429328873933,0.5307181303534624,-0.7134331156617224,-0.2003881525847606,-0.30380094845912636,0.3925041281648931,-0.07839909536930688,1,3,0
0.9997236650079466,1.5819677189739707,1.1182329891503586,1.5901687326924088,-0.4115567260298445,-0.3715975930226901,-0.2741239757843186,0.06399083090381207,0.5647980541601596,0.0022882315886156254,-0.05073612308791581,0.8488486225358964,0.3925041281648931,-0.36258170198762263,0,3,0
0.06412594479078457,-0.27275794178782364,-0.28541778577793636,0.34310549016027864,0.9246016772473558,0.3421341518228205,-0.40107882357441077,-0.5912228367525203,-0.0656805362637415,0.3303271824116876,-0.18725694770849033,-0.8923562557947233,0.3925041281648931,-0.36258170198762263,1,1,0
-0.7570903347403035,0.773497559154727,1.0295961171804033,-0.592191941738819,0.4792155428216224,-0.707708177134743,-0.4028573658279281,0.4555563140846979,-0.09976046007043875,-0.6623101622866983,-0.30708742746575374,0.7388960925827553,0.3925041281648931,-0.36258170198762263,3,3,0
-0.7962690139954385,1.7721959918726162,-0.920816681576555,1.5901687326924088,0.4792155428216224,0.17789952032715992,-0.10119192001475831,-0.7790762750841382,-0.7983988981077348,-0.3342712114636265,-0.31280431356314026,-1.680557763471704,0.3925041281648931,0.2057835112490089,0,3,0
-0.10277407795408763,-1.5092417156290199,-1.4506005009195426,-1.215723563004884,-0.856942860455578,-0.764742576856905,-0.6303447206863524,0.877460767616351,-0.7983988981077348,-1.0059700155299163,0.2394078852658458,0.3479940047071777,-1.017727810787771,-0.07839909536930688,4,4,2
-0.05681404782121381,-1.5092417156290199,-1.1171549347906353,-0.28042613110578646,-0.856942860455578,-0.5397376433409651,-0.6303447206863524,0.40214905218163866,0.9245305832308542,-0.011912588793335479,0.2654883657165262,1.9565689031090487,0.3925041281648931,-0.36258170198762263,4,3,3
-0.7596001428001455,0.44059808158209723,1.089925737570819,0.34310549016027864,0.033829408395888924,-0.04658333255508735,-0.019223881696140054,0.01726017766658974,0.6159179398702054,0.39849112024505295,-0.30745365437991234,0.8137339591005098,0.3925041281648931,-0.36258170198762263,3,1,0
0.13135073315907467,-1.651912920303004,-2.0970951576388224,-1.5274893736379165,-0.856942860455578,1.6448557111592512,-0.6303447206863524,-1.26599109031124,-2.0905960091116764,-0.7574556588457709,0.7422628080341488,-2.7121190166187152,-3.838191688693099,0.2057835112490089,5,4,2
-0.30245800739010004,1.1063970367273568,1.4983546483829455,-0.592191941738819,1.8153739460988227,0.28881783721206034,0.21936128351244064,0.5343842396537006,0.24103877799653473,0.5049972731096869,-0.24074825317339393,1.3203830663142793,0.3925041281648931,-0.07839909536930688,3,1,0
0.5406309321522157,0.44059808158209723,0.2817071874326333,-0.28042613110578646,1.8153739460988227,0.9172204386596357,0.5810020987685478,-0.0751371300460549,-0.18496026958718237,0.7563517938702224,-0.11772615214894196,-0.18884738619871502,0.3925041281648931,-0.07839909536930688,1,1,0
0.045508215161692026,-0.17764380533850085,0.9847143719179161,0.34310549016027864,0.4792155428216224,-0.038984332406963064,-0.3493424279224731,0.6304183561387078,-0.40647977433071497,-0.24054579694274905,-0.1899736150823021,0.6832210520421149,0.3925041281648931,0.2057835112490089,3,2,0
-0.36013932807405247,0.6308263544807429,-0.08950629259926622,-0.28042613110578646,0.4792155428216224,-0.054654045900077004,0.22176989030227448,-0.7901835093737103,0.7863175589036927,0.4964767808805161,-0.24916501317057435,-0.6493313854090234,0.3925041281648931,-0.36258170198762263,1,1,0
0.05359980093486872,-0.03497260066451668,0.050427694396255406,0.03133967952724609,0.9246016772473558,0.7697910697218049,-0.03397783295323857,-0.2819855298238836,-0.15088034578048515,0.6541058871201738,-0.1887929046782774,-0.47574565799523477,0.3925041281648931,-0.36258170198762263,1,1,0
-0.7384563747239927,1.7721959918726162,1.344391361761816,0.9666371114263437,1.8153739460988227,-0.0769600545002738,-0.19993662936509377,0.044579396159945904,0.4795982446434165,0.27920422903666314,-0.30436839178150354,1.1293942316718297,0.3925041281648931,-0.36258170198762263,3,1,0
-0.47093827965413204,-1.5567987838536812,-1.5500614322491537,-0.592191941738819,0.033829408395888924,0.4025279149747669,-0.6303447206863524,-0.19350466029548133,0.4689482684538233,0.7957590704301366,0.08026715720137842,0.2601356249924129,0.3925041281648931,-0.36258170198762263,4,1,3
1.3976868576407184,-0.320315010012485,0.8730052180335577,0.9666371114263437,0.4792155428216224,-0.8544927964915149,-0.437787648825458,-0.6036270910134126,1.8327716899093411,-0.04407327024657769,0.018365356047051615,0.6567675258232395,0.3925041281648931,-0.36258170198762263,2,1,0
-0.4288396061894572,1.629524787198632,0.7955074116032415,-0.28042613110578646,0.033829408395888924,0.05642315550649565,0.6458436937631167,-0.4657777546335794,1.3145563779075016,0.9778845918286604,-0.25918964065449007,0.4485130404778786,0.3925041281648931,-0.36258170198762263,0,1,0
-0.6309271084235193,-0.27275794178782364,0.034423843837580154,0.03133967952724609,-0.4115567260298445,-0.41832558525585384,-0.2264673007447674,0.051793330945184346,-0.6450392409775967,-0.6793511467450397,-0.2886779045251017,-0.4955981620244248,0.3925041281648931,-0.36258170198762263,1,3,0
-0.3012805665719025,-0.27275794178782364,1.4054892899082887,1.5901687326924088,0.033829408395888924,-0.7455007756458866,-0.001100966399445707,0.0684361212637717,0.769277597000344,-0.33001096534904106,-0.24057644301613432,1.2051851708746149,0.3925041281648931,-0.36258170198762263,3,3,0
0.49187632443830664,1.3441823778506636,1.7353747972802644,0.6548713007933111,0.9246016772473558,-0.1184118584810454,-0.6303447206863524,-0.0915368649386674,1.5531158445543833,0.8884194234223678,-0.12484034140499377,1.6144025239274056,0.3925041281648931,-0.36258170198762263,3,1,0
-0.08377567197023952,-0.27275794178782364,-0.10638671246144352,-0.592191941738819,0.033829408395888924,-0.2420475718082302,0.8307585185670173,-0.19549795269247258,-0.4916795838474586,-0.4578183487866014,-0.2088384995299767,-0.6702712587288621,0.3925041281648931,-0.07839909536930688,1,2,0
